nodenumber     x-coordinate     y-coordinate     z-coordinate       wall-shear     x-wall-shear     y-wall-shear     z-wall-shear 
     20282 -2.932938775E-04 -2.857607596E-02  7.404934281E-02  9.593998356E-01  4.119498772E-01 -8.183631294E-01 -2.830726359E-01 
     20283 -1.966210459E-02 -1.063928750E-02  7.404975480E-02  4.222541831E-01  3.372059160E-01  1.921560811E-01  1.650715298E-01 
     20284 -1.345300548E-02 -1.241375696E-02  7.405257005E-02  8.744910260E-01  5.995699794E-01 -4.135194057E-01  4.734265390E-01 
     20285 -3.914457269E-03 -2.034643461E-02  7.405431718E-02  8.997698295E-01  4.451941165E-01 -5.682362966E-01 -5.362853313E-01 
     20286 -4.461557123E-03 -2.101270203E-02  7.405608720E-02  9.598399965E-01  5.840230443E-01 -5.455414545E-01 -5.298720571E-01 
     20287 -1.879721540E-02 -1.006362009E-02  7.405672807E-02  6.136604329E-01  5.426494222E-01  2.373436590E-01  1.594728665E-01 
     20288 -3.525103498E-03 -2.393653220E-02  7.405694169E-02  8.861559380E-01  2.389294284E-01 -8.455256290E-01 -2.824024734E-02 
     20289 -1.517497135E-03 -2.126838213E-02  7.405936784E-02  4.703924507E-01  1.322906051E-01 -2.542992588E-01 -3.710673617E-01 
     20290 -3.687081751E-03 -2.030041219E-02  7.406129044E-02  8.848591873E-01  4.090337250E-01 -5.559913372E-01 -5.520692701E-01 
     20291 -1.845771114E-02 -1.420335551E-02  7.406341142E-02  7.529081990E-01  7.098143312E-01  8.816785458E-02  2.330181600E-01 
     20292 -1.391443700E-02 -1.046446945E-02  7.406508988E-02  1.046968610E+00  8.437175629E-01 -5.627423367E-01  2.552965666E-01 
     20293 -5.202509855E-04 -2.871522431E-02  7.406938574E-02  9.926685617E-01  4.250016852E-01 -8.499721845E-01 -2.856958253E-01 
     20294 -2.982583664E-03 -2.034662725E-02  7.406943864E-02  7.250169473E-01  2.743043383E-01 -4.229414272E-01 -5.203519895E-01 
     20295 -1.630131084E-03 -2.808719005E-02  7.407337541E-02  1.025251045E+00  4.563600855E-01 -9.157023993E-01 -6.121779866E-02 
     20296 -1.545259549E-02 -9.111656622E-03  7.407596177E-02  2.026835556E-01  1.972953521E-01 -4.237843262E-02  7.405995105E-03 
     20297 -1.346924750E-02 -1.096360068E-02  7.408172959E-02  8.713386263E-01  6.897346174E-01 -4.932355030E-01  1.920943884E-01 
     20298 -1.782698525E-02 -9.611084441E-03  7.409011430E-02  5.861026977E-01  5.331195952E-01  2.004430413E-01  1.365539306E-01 
     20299 -1.483644937E-02 -1.344312446E-02  7.409611863E-02  1.043648421E+00  7.219377187E-01  1.203682067E-01  7.407110021E-01 
     20300 -4.154691417E-03 -2.245364677E-02  7.409783525E-02  1.249923663E+00  6.833388511E-01 -9.010241555E-01 -5.161360812E-01 
     20301 -1.602403908E-02 -9.083566143E-03  7.410207719E-02  2.299653615E-01  2.268558213E-01  2.925105061E-02  1.187311668E-02 
     20302 -8.223219904E-04 -2.866624396E-02  7.410270280E-02  9.536421144E-01  4.211152009E-01 -8.140707919E-01 -2.624557852E-01 
     20303 -3.170139702E-03 -2.570753029E-02  7.410912675E-02  4.447212998E-01  1.422205419E-01 -4.132521339E-01  7.914856839E-02 
     20304 -1.392058534E-02 -1.292558827E-02  7.411372728E-02  1.070735511E+00  7.572407078E-01 -2.181583965E-01  7.171501873E-01 
     20305 -6.052124192E-04 -2.300138011E-02  7.411522264E-02  9.349596748E-01  1.111881044E-01 -8.181600972E-01 -4.304808455E-01 
     20306 -1.160127695E-03 -2.850396673E-02  7.411763353E-02  8.750714872E-01  3.963993718E-01 -7.542752723E-01 -1.959910614E-01 
     20307 -2.017292881E-02 -1.328646532E-02  7.412543840E-02  4.639092464E-01  3.389267852E-01  3.228450862E-02  3.141536387E-01 
     20308 -1.876623243E-02 -1.415286322E-02  7.412590379E-02  7.183856882E-01  6.679427423E-01  5.374888932E-02  2.571122786E-01 
     20309 -2.020972729E-02 -1.156938036E-02  7.412722367E-02  3.481778009E-01  2.323524865E-01  1.201319090E-01  2.286868932E-01 
     20310 -3.408263845E-03 -2.433006021E-02  7.412836045E-02  7.016829331E-01  1.657046959E-01 -6.783088578E-01  3.838309674E-02 
     20311 -3.429071470E-04 -2.817585888E-02  7.412956590E-02  8.359484888E-01  4.034258809E-01 -6.960923380E-01 -2.216038979E-01 
     20312 -3.487637805E-04 -2.777377833E-02  7.412945909E-02  9.025130670E-01  4.692244554E-01 -7.532052501E-01 -1.616092906E-01 
     20313 -1.467523931E-02 -9.571900822E-03  7.413308305E-02  6.150987918E-01  4.776735987E-01 -3.555065925E-01  1.533908481E-01 
     20314 -1.036162664E-03 -2.180354603E-02  7.413828630E-02  4.167945998E-01  1.327822083E-01 -2.532658233E-01 -3.004071721E-01 
     20315 -1.967983149E-02 -1.382684869E-02  7.414215440E-02  5.898540576E-01  5.002221972E-01  2.054247396E-02  3.102301999E-01 
     20316 -1.300144925E-02 -1.190401229E-02  7.414493913E-02  7.088618772E-01  4.552800180E-01 -4.909310153E-01  2.222191113E-01 
     20317 -5.633945137E-04 -2.846122305E-02  7.414534349E-02  8.817104570E-01  4.006143248E-01 -7.383930385E-01 -2.656280030E-01 
     20318 -4.483869885E-04 -2.748395669E-02  7.414598436E-02  1.147367694E+00  5.695328228E-01 -9.754357338E-01 -1.986538379E-01 
     20319 -1.702650389E-03 -2.774725092E-02  7.414930314E-02  1.259394865E+00  5.930293914E-01 -1.097918754E+00 -1.496934790E-01 
     20320 -4.458936903E-03 -2.180717763E-02  7.414962358E-02  1.125328615E+00  7.051803434E-01 -6.505845275E-01 -5.837931909E-01 
     20321 -1.304221978E-02 -1.150689275E-02  7.415135545E-02  7.265884350E-01  5.017308378E-01 -4.972359283E-01  1.603200128E-01 
     20322 -6.124959879E-04 -2.443516847E-02  7.415356798E-02  2.227842806E+00  2.624973371E-01 -2.136836995E+00 -5.511879358E-01 
     20323 -6.028701353E-04 -2.486749958E-02  7.415468950E-02  1.998710377E+00  3.257866379E-01 -1.934956765E+00 -3.680829882E-01 
     20324 -4.187935074E-03 -2.033538724E-02  7.415574998E-02  9.539699571E-01  5.078561429E-01 -5.952289077E-01 -5.428604932E-01 
     20325 -5.855279247E-04 -2.526654363E-02  7.416840715E-02  1.650911499E+00  3.406795264E-01 -1.592679335E+00 -2.534391576E-01 
     20326 -6.077972343E-04 -2.399037094E-02  7.416915483E-02  2.051610473E+00  1.204293843E-01 -1.944606394E+00 -6.287755844E-01 
     20327 -2.630428201E-03 -2.679633459E-02  7.416962785E-02  7.856425133E-01  4.140858267E-01 -6.468505948E-01 -1.538040856E-01 
     20328 -5.905570072E-04 -2.353091352E-02  7.416993303E-02  1.518184875E+00  9.570904397E-02 -1.409667977E+00 -5.455759128E-01 
     20329 -4.481035922E-03 -2.059690383E-02  7.417172594E-02  9.516207298E-01  5.618933242E-01 -5.744660331E-01 -5.072803747E-01 
     20330 -4.588320950E-03 -2.141555697E-02  7.417347307E-02  1.041816174E+00  6.648123289E-01 -5.674895310E-01 -5.644205924E-01 
     20331 -2.626440411E-03 -2.043152334E-02  7.417432756E-02  7.110955201E-01  2.623974020E-01 -4.014534871E-01 -5.243366902E-01 
     20332 -5.566029813E-04 -2.687929281E-02  7.417972154E-02  1.616742632E+00  6.088620363E-01 -1.431860939E+00 -4.310125750E-01 
     20333 -1.677761158E-02 -1.396633310E-02  7.418030900E-02  8.448380101E-01  7.875013153E-01  1.903859035E-01  2.349291911E-01 
     20334 -1.307533708E-02 -1.229503976E-02  7.418221635E-02  7.458146849E-01  4.495373502E-01 -4.892700415E-01  3.266277982E-01 
     20335 -1.321445170E-03 -2.817709103E-02  7.418391008E-02  8.587726783E-01  3.980864278E-01 -7.543708680E-01 -9.021742136E-02 
     20336 -1.845726864E-02 -9.920526022E-03  7.418687791E-02  6.337114738E-01  5.627082931E-01  2.417371645E-01  1.619413869E-01 
     20337 -1.524127937E-02 -9.137194114E-03  7.418690080E-02  2.393821818E-01  2.235982912E-01 -8.051707129E-02  2.476694619E-02 
     20338 -1.557855394E-02 -1.371775502E-02  7.418744249E-02  8.865246987E-01  6.842515163E-01  1.852728642E-01  5.287243909E-01 
     20339 -1.497154975E-02 -9.278170073E-03  7.418865556E-02  3.421363994E-01  2.965031985E-01 -1.585754365E-01  6.136619353E-02 
     20340 -1.745524108E-02 -9.474688980E-03  7.418971605E-02  5.251261244E-01  4.780257115E-01  1.801596540E-01  1.204457571E-01 
     20341 -2.024705411E-02 -1.286600079E-02  7.419578142E-02  4.144023840E-01  2.884725894E-01  4.377354614E-02  2.934683480E-01 
     20342 -8.518224167E-04 -2.837943975E-02  7.419720048E-02  8.029696079E-01  3.732587825E-01 -6.785283658E-01 -2.101884382E-01 
     20343 -1.358331554E-02 -1.058722069E-02  7.419915361E-02  9.382515185E-01  7.689957541E-01 -5.123721755E-01  1.553873536E-01 
     20344 -1.404563684E-02 -1.012503386E-02  7.419913835E-02  1.017953941E+00  8.201242235E-01 -5.546958580E-01  2.339426034E-01 
     20345 -5.883896034E-04 -2.724952446E-02  7.419993944E-02  1.392990855E+00  6.269983827E-01 -1.205796055E+00 -2.980250142E-01 
     20346 -2.026066686E-02 -1.199060497E-02  7.420200700E-02  3.519988867E-01  2.318334712E-01  8.575322414E-02  2.496209377E-01 
     20347 -1.312430826E-02 -1.111446147E-02  7.420844621E-02  7.662181521E-01  5.626816849E-01 -5.032819193E-01  1.191963348E-01 
     20348 -1.933187767E-02 -1.047330334E-02  7.421023149E-02  4.984072303E-01  4.214977822E-01  2.067993355E-01  1.658886115E-01 
     20349 -1.759735310E-03 -2.098283295E-02  7.421046800E-02  5.264238555E-01  1.798824806E-01 -2.761706174E-01 -4.082404694E-01 
     20350 -3.210407410E-03 -2.528827787E-02  7.421354265E-02  4.372096552E-01  1.122483911E-01 -4.144727562E-01  7.916557798E-02 
     20351 -1.981814288E-02 -1.096853594E-02  7.421512956E-02  3.904571947E-01  2.947922721E-01  1.670664851E-01  1.926383387E-01 
     20352 -1.927331539E-03 -2.737757241E-02  7.421576280E-02  1.406771145E+00  7.154673043E-01 -1.167390934E+00 -2.965986882E-01 
     20353 -2.027308560E-02 -1.242645323E-02  7.421889085E-02  3.761772212E-01  2.520565586E-01  6.158983057E-02  2.716599522E-01 
     20354 -1.381058639E-03 -2.793523540E-02  7.422436876E-02  1.006149158E+00  4.738417460E-01 -8.836257459E-01 -7.712898807E-02 
     20355 -6.291370691E-04 -2.820760479E-02  7.422645158E-02  7.507923207E-01  3.708868731E-01 -6.207410738E-01 -1.944809427E-01 
     20356 -1.477965139E-02 -9.390468090E-03  7.422806139E-02  4.682500168E-01  3.766572144E-01 -2.566304559E-01  1.039776667E-01 
     20357 -1.356237381E-02 -1.281858696E-02  7.422856493E-02  9.443538352E-01  6.251798547E-01 -3.769783121E-01  5.898792154E-01 
     20358 -1.445669720E-02 -1.331578223E-02  7.422986955E-02  1.136027761E+00  7.907810336E-01  3.272723722E-02  8.123091571E-01 
     20359 -1.557561376E-02 -9.041146708E-03  7.422979326E-02  1.959782632E-01  1.944942726E-01 -1.844310969E-02  6.650981558E-03 
     20360 -5.925854726E-04 -2.792752017E-02  7.423134966E-02  8.147075919E-01  4.275951466E-01 -6.779426938E-01 -1.427083130E-01 
     20361 -3.890157884E-03 -2.011278057E-02  7.423411913E-02  9.737601722E-01  4.638673230E-01 -6.413754063E-01 -5.644304835E-01 
     20362 -3.662585909E-03 -2.347055547E-02  7.423598833E-02  1.165546709E+00  4.548586409E-01 -1.029102562E+00 -2.674581264E-01 
     20363 -2.263078559E-03 -2.706404815E-02  7.423788805E-02  1.132297996E+00  6.284211276E-01 -8.842443659E-01 -3.177116726E-01 
     20364 -1.041888167E-03 -2.820008793E-02  7.423881120E-02  7.702714619E-01  3.691805258E-01 -6.608408305E-01 -1.375377861E-01 
     20365 -1.931944367E-02 -1.391892595E-02  7.423965044E-02  6.565592632E-01  5.779602924E-01  1.465732525E-02  3.094236094E-01 
     20366 -6.444939681E-04 -2.766727770E-02  7.424082536E-02  1.006211350E+00  5.121843237E-01 -8.487408488E-01 -1.688856967E-01 
     20367 -1.447627232E-02 -9.685152514E-03  7.424518175E-02  8.046050132E-01  6.369654177E-01 -4.467164901E-01  1.996643307E-01 
     20368 -6.691409071E-04 -2.745215928E-02  7.424686785E-02  1.205259132E+00  5.795221056E-01 -1.032784077E+00 -2.222830885E-01 
     20369 -1.641453249E-02 -9.133618789E-03  7.425359697E-02  2.972868944E-01  2.840867154E-01  7.578888640E-02  4.083089871E-02 
     20370 -4.009433937E-03 -2.278861345E-02  7.425600023E-02  1.392034250E+00  7.241657560E-01 -1.051272833E+00 -5.325903379E-01 
     20371 -6.093185237E-04 -2.567222526E-02  7.425949449E-02  1.358983199E+00  3.400054608E-01 -1.288775170E+00 -2.563804869E-01 
     20372 -6.556701972E-04 -2.657611592E-02  7.426597185E-02  1.561873463E+00  4.778423774E-01 -1.401176703E+00 -4.896549197E-01 
     20373 -3.536927153E-03 -2.007719517E-02  7.426750536E-02  9.689975709E-01  4.321972820E-01 -6.317506720E-01 -5.920886567E-01 
     20374 -8.164735824E-04 -2.809868183E-02  7.427145739E-02  7.392997398E-01  3.688728871E-01 -6.257401613E-01 -1.309053976E-01 
     20375 -1.508982062E-02 -9.170948464E-03  7.428051348E-02  2.933295385E-01  2.675191116E-01 -1.107435977E-01  4.377566557E-02 
     20376 -1.592856125E-03 -2.751122415E-02  7.428403826E-02  1.415455547E+00  6.779556693E-01 -1.215061480E+00 -2.497276869E-01 
     20377 -1.269789279E-02 -1.167236479E-02  7.428596086E-02  6.571903523E-01  3.780611396E-01 -5.196650568E-01  1.209443912E-01 
     20378 -1.411966510E-03 -2.766010034E-02  7.428771563E-02  1.246590446E+00  5.889353649E-01 -1.086242592E+00 -1.530433395E-01 
     20379 -1.091208152E-03 -2.796026744E-02  7.428923388E-02  8.342836873E-01  4.104529465E-01 -7.213392255E-01 -7.899498480E-02 
     20380 -2.283005584E-03 -2.055848982E-02  7.428966875E-02  6.709434947E-01  2.520655572E-01 -3.651679714E-01 -5.023817295E-01 
     20381 -6.281898916E-04 -2.617657404E-02  7.429001970E-02  1.340705658E+00  3.612659781E-01 -1.229935075E+00 -3.836850236E-01 
     20382 -1.463681004E-02 -9.485000107E-03  7.429256029E-02  6.191332553E-01  4.828440143E-01 -3.518361203E-01  1.601487473E-01 
     20383 -1.582428721E-02 -9.020399522E-03  7.429288073E-02  2.078722894E-01  2.064986348E-01  1.059413694E-02  1.372666090E-02 
     20384 -1.722885977E-02 -1.402189035E-02  7.429334612E-02  8.568111339E-01  8.209662588E-01  1.649003647E-01  1.795312615E-01 
     20385 -1.984137248E-02 -1.347214763E-02  7.429706926E-02  5.373850005E-01  4.318244144E-01  1.429276297E-02  3.182751977E-01 
     20386 -3.225165520E-03 -2.491297649E-02  7.429943438E-02  4.960921080E-01  1.056392333E-01 -4.796121072E-01  5.686048254E-02 
     20387 -1.319114080E-02 -1.267588199E-02  7.430257769E-02  8.022426814E-01  4.633572258E-01 -4.826519681E-01  4.313554060E-01 
     20388 -7.733526001E-04 -2.704833731E-02  7.430334826E-02  1.537038125E+00  6.299485359E-01 -1.335935790E+00 -4.193234339E-01 
     20389 -8.349070350E-04 -2.752675950E-02  7.430402727E-02  1.120397719E+00  5.389686074E-01 -9.635221257E-01 -1.867531707E-01 
     20390 -8.810986103E-04 -2.777690638E-02  7.430482836E-02  9.179020268E-01  4.619961097E-01 -7.834914796E-01 -1.172823615E-01 
     20391 -6.817715492E-04 -2.254896462E-02  7.430493517E-02  5.504339400E-01  1.234081151E-01 -4.498672550E-01 -2.853599433E-01 
     20392 -8.162021429E-04 -2.729979645E-02  7.430645342E-02  1.346029774E+00  6.047200582E-01 -1.167104070E+00 -2.831323275E-01 
     20393 -1.187637624E-03 -2.774633158E-02  7.430815477E-02  1.042610569E+00  5.019351884E-01 -9.076901612E-01 -1.000089109E-01 
     20394 -4.473265860E-03 -2.024087430E-02  7.430935259E-02  9.816356424E-01  5.545639152E-01 -6.348556619E-01 -4.998786286E-01 
     20395 -1.266020740E-02 -1.213049946E-02  7.430931444E-02  6.558906363E-01  3.101100827E-01 -5.368494397E-01  1.986423277E-01 
     20396 -1.254342973E-03 -2.149200351E-02  7.431122942E-02  4.514282350E-01  1.744354550E-01 -2.624424373E-01 -3.207839642E-01 
     20397 -1.538900353E-02 -9.054846240E-03  7.431190844E-02  2.171379443E-01  2.097862804E-01 -4.888511623E-02  1.975447599E-02 
     20398 -1.411652632E-02 -1.318833414E-02  7.431740160E-02  1.163130744E+00  8.174274550E-01 -1.245051092E-01  8.092688768E-01 
     20399 -2.825890675E-03 -2.634629184E-02  7.431763811E-02  5.046745793E-01  2.268195591E-01 -4.481547014E-01 -2.512550942E-02 
     20400 -3.184299143E-03 -2.011431027E-02  7.432007952E-02  9.318388007E-01  3.957830828E-01 -5.741235490E-01 -6.169612383E-01 
     20401 -2.996729039E-03 -2.593698053E-02  7.432033892E-02  4.284677984E-01  1.585327528E-01 -3.959639187E-01  3.191462065E-02 
     20402 -4.787677039E-03 -2.075101188E-02  7.432318468E-02  9.412357763E-01  5.967038417E-01 -5.460984671E-01 -4.806149153E-01 
     20403 -7.717724809E-04 -2.679595884E-02  7.432471819E-02  1.581757314E+00  5.726652850E-01 -1.391528550E+00 -4.843897867E-01 
     20404 -4.798953761E-03 -2.114991289E-02  7.432516070E-02  9.757592750E-01  6.503739991E-01 -5.229669554E-01 -5.044233807E-01 
     20405 -4.404545516E-03 -2.221363364E-02  7.432537432E-02  1.279756859E+00  8.138288241E-01 -7.486988083E-01 -6.380118798E-01 
     20406 -1.900222106E-02 -1.031815292E-02  7.432570238E-02  5.862073848E-01  5.057556311E-01  2.316827392E-01  1.834454997E-01 
     20407 -1.323971430E-02 -1.070191625E-02  7.433269091E-02  8.049763359E-01  6.310486898E-01 -4.903451486E-01  8.231042672E-02 
     20408 -1.895758147E-02 -1.398970003E-02  7.433350725E-02  6.719310492E-01  6.102691883E-01  1.478871440E-02  2.778700478E-01 
     20409 -1.017559219E-03 -2.756771219E-02  7.433456774E-02  1.126630884E+00  5.365490155E-01 -9.792546872E-01 -1.434900203E-01 
     20410 -1.709330449E-02 -9.341453042E-03  7.433501024E-02  4.412073130E-01  4.045625873E-01  1.431704192E-01  1.011926801E-01 
     20411 -1.810123148E-02 -9.786941040E-03  7.433580370E-02  6.237527285E-01  5.552454176E-01  2.311004096E-01  1.646756627E-01 
     20412 -1.598284416E-02 -1.379007882E-02  7.433769579E-02  9.254329427E-01  7.923577554E-01  2.016192712E-01  4.275585049E-01 
     20413 -1.208578882E-03 -2.749452531E-02  7.434469195E-02  1.297833644E+00  6.054051716E-01 -1.130830182E+00 -1.861018870E-01 
     20414 -1.992813968E-02 -1.135225731E-02  7.434578295E-02  3.758797689E-01  2.733760179E-01  1.309827975E-01  2.209220358E-01 
     20415 -1.415403553E-03 -2.740158402E-02  7.435191698E-02  1.450882883E+00  6.906014049E-01 -1.237874877E+00 -2.980780631E-01 
     20416 -1.001976418E-03 -2.737617813E-02  7.435200091E-02  1.302860014E+00  5.940289675E-01 -1.134073355E+00 -2.312861838E-01 
     20417 -1.277030719E-02 -1.124223763E-02  7.435202380E-02  6.867684225E-01  4.449902982E-01 -5.165046395E-01  6.509383512E-02 
     20418 -1.490058684E-02 -9.244744740E-03  7.435946246E-02  3.725687597E-01  3.199864856E-01 -1.732043541E-01  7.594176868E-02 
     20419 -1.281961311E-02 -1.255506003E-02  7.436172839E-02  6.988544631E-01  3.016046671E-01 -5.427318375E-01  3.105118654E-01 
     20420 -1.770586861E-02 -1.406266470E-02  7.436851092E-02  8.016840181E-01  7.727190881E-01  1.197445540E-01  1.738288204E-01 
     20421 -1.598540382E-03 -2.727039085E-02  7.437668200E-02  1.494464688E+00  7.352696077E-01 -1.240807065E+00 -3.831580277E-01 
     20422 -9.843562713E-04 -2.714298377E-02  7.437949725E-02  1.472562489E+00  6.384923320E-01 -1.267598491E+00 -3.830690140E-01 
     20423 -1.422691794E-02 -9.783739555E-03  7.438061114E-02  9.424227667E-01  7.809205787E-01 -4.863169022E-01  2.024175946E-01 
     20424 -1.370983666E-02 -1.023819400E-02  7.438115282E-02  1.009183143E+00  8.334500609E-01 -5.429664484E-01  1.610526027E-01 
     20425 -3.253699934E-03 -2.450849459E-02  7.438140459E-02  6.507364015E-01  1.436086807E-01 -6.301596563E-01 -1.439091135E-02 
     20426 -1.859251874E-02 -1.403203268E-02  7.438843890E-02  6.956043512E-01  6.497701866E-01  3.386372043E-02  2.438753490E-01 
     20427 -4.209627351E-03 -1.996155834E-02  7.439292498E-02  1.005139010E+00  5.034626166E-01 -6.930503224E-01 -5.221205741E-01 
     20428 -1.995916271E-02 -1.307266393E-02  7.439368792E-02  4.819620257E-01  3.684441956E-01  1.859132236E-02  3.092084051E-01 
     20429 -4.771950472E-03 -2.037687017E-02  7.439393206E-02  9.464187011E-01  5.730365457E-01 -5.888170252E-01 -4.684383103E-01 
     20430 -1.818419924E-02 -1.407233496E-02  7.439554949E-02  7.322028181E-01  6.977523628E-01  6.670740076E-02  2.077032781E-01 
     20431 -7.768690955E-04 -2.504708791E-02  7.439651843E-02  1.882563828E+00  2.940375614E-01 -1.820797969E+00 -3.713774362E-01 
     20432 -1.234059988E-03 -2.723527656E-02  7.440041705E-02  1.491133123E+00  6.816052705E-01 -1.266753132E+00 -3.802578721E-01 
     20433 -9.407147616E-04 -2.689293226E-02  7.440281268E-02  1.505507962E+00  6.039013019E-01 -1.289721461E+00 -4.838388371E-01 
     20434 -1.949624536E-02 -1.078749231E-02  7.440433093E-02  4.553837213E-01  3.698748144E-01  1.804871411E-01  1.928426852E-01 
     20435 -4.775394190E-03 -2.157832439E-02  7.440536852E-02  1.058820590E+00  7.263741191E-01 -5.364157890E-01 -5.515797071E-01 
     20436 -8.767970621E-04 -2.664048894E-02  7.440814562E-02  1.458883332E+00  5.080689759E-01 -1.265091211E+00 -5.144057824E-01 
     20437 -2.838023321E-03 -2.019976903E-02  7.440888568E-02  8.931334769E-01  3.621086238E-01 -5.264532864E-01 -6.236998943E-01 
     20438 -1.520177246E-02 -9.100308851E-03  7.441089221E-02  2.742928164E-01  2.583084942E-01 -8.259591147E-02  4.013755588E-02 
     20439 -3.350553672E-03 -2.412748451E-02  7.441142626E-02  8.558119134E-01  2.245231393E-01 -8.096623532E-01 -1.328117804E-01 
     20440 -1.372450989E-02 -1.309996476E-02  7.441198321E-02  1.027669222E+00  6.760062351E-01 -3.074237711E-01  7.018116567E-01 
     20441 -2.021906949E-03 -2.699765715E-02  7.441299029E-02  1.185127967E+00  6.439080753E-01 -9.096086650E-01 -3.947812269E-01 
     20442 -1.445962975E-03 -2.720510612E-02  7.441366168E-02  1.534698240E+00  7.229112028E-01 -1.280508332E+00 -4.360368946E-01 
     20443 -1.949421594E-02 -1.362720459E-02  7.441936846E-02  6.117006734E-01  5.172473948E-01 -2.811835545E-03  3.247679584E-01 
     20444 -3.801299276E-03 -1.987305354E-02  7.442089434E-02  1.033382407E+00  4.547930403E-01 -7.178140688E-01 -5.858722004E-01 
     20445 -2.000154018E-02 -1.176174792E-02  7.442135974E-02  3.718195189E-01  2.666939438E-01  9.219296008E-02  2.412529524E-01 
     20446 -8.433224959E-04 -2.643228466E-02  7.442496844E-02  1.321291928E+00  4.327567417E-01 -1.152971053E+00 -4.754158631E-01 
     20447 -3.042641307E-03 -2.554820182E-02  7.442666979E-02  4.067515375E-01  1.183394423E-01 -3.861379071E-01  4.143184214E-02 
     20448 -1.472584127E-02 -9.349390474E-03  7.442726489E-02  5.097623229E-01  4.172797963E-01 -2.652625464E-01  1.220693926E-01 
     20449 -1.467297052E-02 -1.346029441E-02  7.443572589E-02  1.200131984E+00  8.599173931E-01  8.372418361E-02  8.311547447E-01 
     20450 -7.969621202E-04 -2.468338130E-02  7.443790026E-02  2.184086391E+00  1.810566829E-01 -2.106839927E+00 -5.224788448E-01 
     20451 -1.755639040E-03 -2.707285056E-02  7.443983813E-02  1.391587771E+00  7.183573632E-01 -1.102941345E+00 -4.458464320E-01 
     20452 -1.611526566E-02 -9.041875315E-03  7.444451495E-02  2.433865259E-01  2.356346575E-01  4.742673898E-02  3.383626962E-02 
     20453 -1.234282361E-02 -1.181990012E-02  7.444854327E-02  6.331823471E-01  2.785988984E-01 -5.592703521E-01  8.736371642E-02 
     20454 -2.001784038E-02 -1.264547885E-02  7.444950457E-02  4.293624420E-01  3.156215801E-01  3.394147036E-02  2.883544358E-01 
     20455 -1.472215603E-03 -2.122788912E-02  7.445003100E-02  5.103290817E-01  2.161975052E-01 -2.874989042E-01 -3.604965699E-01 
     20456 -1.289355816E-02 -1.084979586E-02  7.444994708E-02  7.181761992E-01  5.142046296E-01 -4.977780724E-01  3.079658529E-02 
     20457 -1.866343968E-02 -1.015664435E-02  7.445006915E-02  6.373295823E-01  5.526163839E-01  2.492652898E-01  1.957757924E-01 
     20458 -1.136416847E-03 -2.698776373E-02  7.445264026E-02  1.471839474E+00  6.391375446E-01 -1.229066298E+00 -4.922838264E-01 
     20459 -1.560123232E-02 -9.003453682E-03  7.445314380E-02  2.137243449E-01  2.115645352E-01 -1.040131026E-02  2.304528697E-02 
     20460 -8.406318229E-04 -2.213683043E-02  7.445421191E-02  4.303393930E-01  1.603674316E-01 -3.181521677E-01 -2.358787678E-01 
     20461 -1.968999241E-03 -2.075755409E-02  7.445530291E-02  6.529479558E-01  2.676044416E-01 -3.510069435E-01 -4.799321666E-01 
     20462 -3.842678491E-03 -2.313717761E-02  7.445595141E-02  1.394940476E+00  6.810633133E-01 -1.089289839E+00 -5.300447978E-01 
     20463 -1.561741188E-03 -2.707987723E-02  7.445767566E-02  1.465671655E+00  7.084278785E-01 -1.194157024E+00 -4.667328758E-01 
     20464 -2.252094376E-03 -2.681696638E-02  7.445914813E-02  8.599541362E-01  4.774923751E-01 -6.567916973E-01 -2.785138703E-01 
     20465 -1.511271453E-02 -1.359496086E-02  7.445981952E-02  1.105386781E+00  8.260036470E-01  1.598898367E-01  7.128341328E-01 
     20466 -1.230810891E-02 -1.219372617E-02  7.446180316E-02  6.149531525E-01  2.023923009E-01 -5.593873907E-01  1.451464280E-01 
     20467 -2.003369236E-02 -1.219507085E-02  7.446282550E-02  3.874269582E-01  2.796672720E-01  5.794000396E-02  2.607525314E-01 
     20468 -1.246564447E-02 -1.251002943E-02  7.446692248E-02  6.375295291E-01  1.809419364E-01 -5.594542881E-01  2.380852216E-01 
     20469 -1.772780884E-02 -9.638200264E-03  7.447293445E-02  5.804412347E-01  5.161536602E-01  2.102670368E-01  1.611009642E-01 
     20470 -1.357912367E-03 -2.704341254E-02  7.447310992E-02  1.477052627E+00  6.778765964E-01 -1.215547259E+00 -4.913070791E-01 
     20471 -4.640354854E-03 -1.999106121E-02  7.447309466E-02  9.634616836E-01  5.229588670E-01 -6.664484831E-01 -4.569356212E-01 
     20472 -1.291511883E-02 -1.284875835E-02  7.447378894E-02  7.312002149E-01  2.920524363E-01 -5.266976446E-01  4.053820333E-01 
     20473 -1.673519023E-02 -9.217019519E-03  7.447439929E-02  3.653467198E-01  3.385446099E-01  1.106453766E-01  7.951996470E-02 
     20474 -1.642064173E-02 -1.384368867E-02  7.447829028E-02  9.664529165E-01  8.892309427E-01  2.111004254E-01  3.080956734E-01 
     20475 -1.500958514E-02 -9.155430275E-03  7.447908374E-02  3.363354894E-01  3.072058542E-01 -1.194603583E-01  6.454509119E-02 
     20476 -1.073737195E-03 -2.674061521E-02  7.449415942E-02  1.367797391E+00  5.519725326E-01 -1.140005939E+00 -5.130189565E-01 
